region,aoi,shoreline_file,shoreline_path,row_number,dsas_date,date_column,date_method,source,source_method,pixel_er,pixel_er_method,mosaic_path,georef_er,georef_er_method,photoscale,cps,cps_method,dig_er,total_uncy,status,flag_reason
Auckland,Ngataringa,Ngataringa_shoreline.shp,Z:\Retrolens\Auckland\Ngataringa\Shorelines\Ngataringa_shoreline.shp,108,1940-04-22,DSAS_Date,attribute table,RL,attribute table,0.510987731011859,gml-sidecar:stack-exact-date:1940-04-22:Ngataringa_1940Apr22.jp2,Z:\Retrolens\Auckland\Ngataringa\Stack\Ngataringa_1940Apr22.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1941076685624723,READY,
Auckland,Ngataringa,Ngataringa_shoreline.shp,Z:\Retrolens\Auckland\Ngataringa\Shorelines\Ngataringa_shoreline.shp,109,1940-04-22,DSAS_Date,attribute table,RL,attribute table,0.510987731011859,gml-sidecar:stack-exact-date:1940-04-22:Ngataringa_1940Apr22.jp2,Z:\Retrolens\Auckland\Ngataringa\Stack\Ngataringa_1940Apr22.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1941076685624723,READY,
Auckland,OmokoritoBay,OmokoritoBay_18MAR2024.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_18MAR2024.shp,0,2024-03-18,Date,attribute table,MAX,attribute table,0.49,attribute table:Pixel_Er,,1.17,attribute table:Georef_ER,,3,attribute table:CPS,0.97,1.596840630745598,READY,
Auckland,OmokoritoBay,OmokoritoBay_18MAR2024.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_18MAR2024.shp,1,2024-03-18,Date,attribute table,MAX,attribute table,0.49,attribute table:Pixel_Er,,1.17,attribute table:Georef_ER,,3,attribute table:CPS,0.97,1.596840630745598,READY,
Auckland,OmokoritoBay,OmokoritoBay_18MAR2024.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_18MAR2024.shp,2,2024-03-18,Date,attribute table,MAX,attribute table,0.49,attribute table:Pixel_Er,,1.17,attribute table:Georef_ER,,3,attribute table:CPS,0.97,1.596840630745598,READY,
Auckland,OmokoritoBay,OmokoritoBay_18MAR2024.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_18MAR2024.shp,3,2024-03-18,Date,attribute table,MAX,attribute table,0.49,attribute table:Pixel_Er,,1.17,attribute table:Georef_ER,,3,attribute table:CPS,0.97,1.596840630745598,READY,
Auckland,OmokoritoBay,OmokoritoBay_18MAR2024.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_18MAR2024.shp,4,2024-03-18,Date,attribute table,MAX,attribute table,0.49,attribute table:Pixel_Er,,1.17,attribute table:Georef_ER,,3,attribute table:CPS,0.97,1.596840630745598,READY,
Auckland,OmokoritoBay,OmokoritoBay_18MAR2024.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_18MAR2024.shp,5,2024-03-18,Date,attribute table,MAX,attribute table,0.49,attribute table:Pixel_Er,,1.17,attribute table:Georef_ER,,3,attribute table:CPS,0.97,1.596840630745598,READY,
Auckland,OmokoritoBay,OmokoritoBay_18MAR2024.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_18MAR2024.shp,6,2024-03-18,Date,attribute table,MAX,attribute table,0.49,attribute table:Pixel_Er,,1.17,attribute table:Georef_ER,,3,attribute table:CPS,0.97,1.596840630745598,READY,
Auckland,OmokoritoBay,OmokoritoBay_18MAR2024.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_18MAR2024.shp,7,2024-03-18,Date,attribute table,MAX,attribute table,0.49,attribute table:Pixel_Er,,1.17,attribute table:Georef_ER,,3,attribute table:CPS,0.97,1.596840630745598,READY,
Auckland,OmokoritoBay,OmokoritoBay_18MAR2024.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_18MAR2024.shp,8,2024-03-18,Date,attribute table,MAX,attribute table,0.49,attribute table:Pixel_Er,,1.17,attribute table:Georef_ER,,3,attribute table:CPS,0.97,1.596840630745598,READY,
Auckland,OmokoritoBay,OmokoritoBay_18MAR2024.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_18MAR2024.shp,9,2024-03-18,Date,attribute table,MAX,attribute table,0.49,attribute table:Pixel_Er,,1.17,attribute table:Georef_ER,,3,attribute table:CPS,0.97,1.596840630745598,READY,
Auckland,OmokoritoBay,OmokoritoBay_18MAR2024.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_18MAR2024.shp,10,2024-03-18,Date,attribute table,MAX,attribute table,0.49,attribute table:Pixel_Er,,1.17,attribute table:Georef_ER,,3,attribute table:CPS,0.97,1.596840630745598,READY,
Auckland,OmokoritoBay,OmokoritoBay_18MAR2024.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_18MAR2024.shp,11,2024-03-18,Date,attribute table,MAX,attribute table,0.49,attribute table:Pixel_Er,,1.17,attribute table:Georef_ER,,2,attribute table:CPS,0.73,1.4635231463834113,READY,
Auckland,OmokoritoBay,OmokoritoBay_09MAR2011.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09MAR2011.shp,0,2011-03-09,Date,attribute table,LDS,attribute table,0.5,attribute table:Pixel_Er,,0.0,attribute table:Georef_ER,,2,attribute table:CPS,0.73,0.8848163651289458,READY,
Auckland,OmokoritoBay,OmokoritoBay_09MAR2011.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09MAR2011.shp,1,2011-03-09,Date,attribute table,LDS,attribute table,0.5,attribute table:Pixel_Er,,0.0,attribute table:Georef_ER,,2,attribute table:CPS,0.73,0.8848163651289458,READY,
Auckland,OmokoritoBay,OmokoritoBay_09MAR2011.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09MAR2011.shp,2,2011-03-09,Date,attribute table,LDS,attribute table,0.5,attribute table:Pixel_Er,,0.0,attribute table:Georef_ER,,2,attribute table:CPS,0.73,0.8848163651289458,READY,
Auckland,OmokoritoBay,OmokoritoBay_09MAR2011.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09MAR2011.shp,3,2011-03-09,Date,attribute table,LDS,attribute table,0.5,attribute table:Pixel_Er,,0.0,attribute table:Georef_ER,,2,attribute table:CPS,0.73,0.8848163651289458,READY,
Auckland,OmokoritoBay,OmokoritoBay_09MAR2011.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09MAR2011.shp,4,2011-03-09,Date,attribute table,LDS,attribute table,0.5,attribute table:Pixel_Er,,0.0,attribute table:Georef_ER,,2,attribute table:CPS,0.73,0.8848163651289458,READY,
Auckland,OmokoritoBay,OmokoritoBay_09MAR2011.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09MAR2011.shp,5,2011-03-09,Date,attribute table,LDS,attribute table,0.5,attribute table:Pixel_Er,,0.0,attribute table:Georef_ER,,2,attribute table:CPS,0.73,0.8848163651289458,READY,
Auckland,OmokoritoBay,OmokoritoBay_09MAR2011.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09MAR2011.shp,6,2011-03-09,Date,attribute table,LDS,attribute table,0.5,attribute table:Pixel_Er,,0.0,attribute table:Georef_ER,,2,attribute table:CPS,0.73,0.8848163651289458,READY,
Auckland,OmokoritoBay,OmokoritoBay_09MAR2011.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09MAR2011.shp,7,2011-03-09,Date,attribute table,LDS,attribute table,0.5,attribute table:Pixel_Er,,0.0,attribute table:Georef_ER,,2,attribute table:CPS,0.73,0.8848163651289458,READY,
Auckland,OmokoritoBay,OmokoritoBay_09MAR2011.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09MAR2011.shp,8,2011-03-09,Date,attribute table,LDS,attribute table,0.5,attribute table:Pixel_Er,,0.0,attribute table:Georef_ER,,2,attribute table:CPS,0.73,0.8848163651289458,READY,
Auckland,OmokoritoBay,OmokoritoBay_09MAR2011.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09MAR2011.shp,9,2011-03-09,Date,attribute table,LDS,attribute table,0.5,attribute table:Pixel_Er,,0.0,attribute table:Georef_ER,,2,attribute table:CPS,0.73,0.8848163651289458,READY,
Auckland,OmokoritoBay,OmokoritoBay_09MAR2011.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09MAR2011.shp,10,2011-03-09,Date,attribute table,LDS,attribute table,0.5,attribute table:Pixel_Er,,0.0,attribute table:Georef_ER,,3,attribute table:CPS,0.97,1.091283647820309,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,0,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,1,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,2,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,3,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,4,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,5,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,6,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,7,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,8,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,9,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,10,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,4,attribute table:CPS,2.07,4.171786188193254,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,11,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,12,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,13,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.7496399827183406,READY,
Auckland,OmokoritoBay,OmokoritoBay_15APR1975.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_15APR1975.shp,14,1975-04-15,Date,attribute table,RL,attribute table,2.17,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,2,attribute table:CPS,0.73,3.694834231734896,READY,
Auckland,OmokoritoBay,OmokoritoBay_05FEB1996.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_05FEB1996.shp,0,1996-02-05,Date,attribute table,RL,attribute table,1.46,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.388583774971485,READY,
Auckland,OmokoritoBay,OmokoritoBay_05FEB1996.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_05FEB1996.shp,1,1996-02-05,Date,attribute table,RL,attribute table,1.46,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.388583774971485,READY,
Auckland,OmokoritoBay,OmokoritoBay_05FEB1996.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_05FEB1996.shp,2,1996-02-05,Date,attribute table,RL,attribute table,1.46,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.388583774971485,READY,
Auckland,OmokoritoBay,OmokoritoBay_05FEB1996.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_05FEB1996.shp,3,1996-02-05,Date,attribute table,RL,attribute table,1.46,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.388583774971485,READY,
Auckland,OmokoritoBay,OmokoritoBay_05FEB1996.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_05FEB1996.shp,4,1996-02-05,Date,attribute table,RL,attribute table,1.46,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.388583774971485,READY,
Auckland,OmokoritoBay,OmokoritoBay_05FEB1996.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_05FEB1996.shp,5,1996-02-05,Date,attribute table,RL,attribute table,1.46,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.388583774971485,READY,
Auckland,OmokoritoBay,OmokoritoBay_05FEB1996.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_05FEB1996.shp,6,1996-02-05,Date,attribute table,RL,attribute table,1.46,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.388583774971485,READY,
Auckland,OmokoritoBay,OmokoritoBay_05FEB1996.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_05FEB1996.shp,7,1996-02-05,Date,attribute table,RL,attribute table,1.46,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.388583774971485,READY,
Auckland,OmokoritoBay,OmokoritoBay_05FEB1996.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_05FEB1996.shp,8,1996-02-05,Date,attribute table,RL,attribute table,1.46,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,4,attribute table:CPS,2.07,3.850519445477454,READY,
Auckland,OmokoritoBay,OmokoritoBay_05FEB1996.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_05FEB1996.shp,9,1996-02-05,Date,attribute table,RL,attribute table,1.46,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,4,attribute table:CPS,2.07,3.850519445477454,READY,
Auckland,OmokoritoBay,OmokoritoBay_05FEB1996.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_05FEB1996.shp,10,1996-02-05,Date,attribute table,RL,attribute table,1.46,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,4,attribute table:CPS,2.07,3.850519445477454,READY,
Auckland,OmokoritoBay,OmokoritoBay_05FEB1996.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_05FEB1996.shp,11,1996-02-05,Date,attribute table,RL,attribute table,1.46,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.388583774971485,READY,
Auckland,OmokoritoBay,OmokoritoBay_24APR1940.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_24APR1940.shp,0,1940-04-24,Date,attribute table,RL,attribute table,0.54,attribute table:Pixel_Er,,2.09,attribute table:Georef_ER,,2,attribute table:CPS,0.73,2.278727715195477,READY,
Auckland,OmokoritoBay,OmokoritoBay_24APR1940.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_24APR1940.shp,1,1940-04-24,Date,attribute table,RL,attribute table,0.54,attribute table:Pixel_Er,,2.09,attribute table:Georef_ER,,2,attribute table:CPS,0.73,2.278727715195477,READY,
Auckland,OmokoritoBay,OmokoritoBay_24APR1940.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_24APR1940.shp,2,1940-04-24,Date,attribute table,RL,attribute table,0.54,attribute table:Pixel_Er,,2.09,attribute table:Georef_ER,,2,attribute table:CPS,0.73,2.278727715195477,READY,
Auckland,OmokoritoBay,OmokoritoBay_24APR1940.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_24APR1940.shp,3,1940-04-24,Date,attribute table,RL,attribute table,0.54,attribute table:Pixel_Er,,2.09,attribute table:Georef_ER,,2,attribute table:CPS,0.73,2.278727715195477,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,0,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,1,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,2,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,3,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,4,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,5,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,6,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,7,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,8,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,9,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,10,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,11,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,12,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,13,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,4,attribute table:CPS,2.07,3.2701529016240203,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,14,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,15,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,16,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,4,attribute table:CPS,2.07,3.2701529016240203,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,17,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,4,attribute table:CPS,2.07,3.2701529016240203,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,18,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_09FEB1982.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_09FEB1982.shp,19,1982-02-09,Date,attribute table,RL,attribute table,0.71,attribute table:Pixel_Er,,2.43,attribute table:Georef_ER,,3,attribute table:CPS,0.97,2.711069899504622,READY,
Auckland,OmokoritoBay,OmokoritoBay_28SEP1968.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_28SEP1968.shp,0,1968-09-28,Date,attribute table,RL,attribute table,1.81,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.553449028760649,READY,
Auckland,OmokoritoBay,OmokoritoBay_28SEP1968.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_28SEP1968.shp,1,1968-09-28,Date,attribute table,RL,attribute table,1.81,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.553449028760649,READY,
Auckland,OmokoritoBay,OmokoritoBay_28SEP1968.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_28SEP1968.shp,2,1968-09-28,Date,attribute table,RL,attribute table,1.81,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.553449028760649,READY,
Auckland,OmokoritoBay,OmokoritoBay_28SEP1968.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_28SEP1968.shp,3,1968-09-28,Date,attribute table,RL,attribute table,1.81,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.553449028760649,READY,
Auckland,OmokoritoBay,OmokoritoBay_28SEP1968.shp,Z:\Retrolens\Auckland\OmokoritoBay\Shorelines\OmokoritoBay_28SEP1968.shp,4,1968-09-28,Date,attribute table,RL,attribute table,1.81,attribute table:Pixel_Er,,2.9,attribute table:Georef_ER,,3,attribute table:CPS,0.97,3.553449028760649,READY,
