filename,region,aoi,is_new_shoreline,total_rows,excluded_rows,included_rows,reason
Z:\Retrolens\Otago\AllansBeach\Shorelines\AllansBeach_24FEB1958_mosaic.shp,Otago,AllansBeach,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Otago\AllansBeach\Shorelines\AllansBeach_29JAN2019_mosaic.shp,Otago,AllansBeach,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Otago\AllansBeach\Shorelines\AllansBeach_30MAR2006.shp,Otago,AllansBeach,False,5,5,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Aramoana\Shorelines\Aramoana_20MAR2014.shp,Otago,Aramoana,False,10,10,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Aramoana\Shorelines\Aramoana_21OCT2016.shp,Otago,Aramoana,False,10,10,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Aramoana\Shorelines\Aramoana_23AUG2007.shp,Otago,Aramoana,False,9,9,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Aramoana\Shorelines\Aramoana_29APR2011.shp,Otago,Aramoana,False,8,8,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Aramoana\Shorelines\Aramoana_29JUNE2004.shp,Otago,Aramoana,False,8,8,0,missing Total_UNCY
Z:\Retrolens\Otago\Aramoana\Shorelines\Aramoana_01APR2006.shp,Otago,Aramoana,False,8,8,0,missing Total_UNCY
Z:\Retrolens\Otago\Aramoana\Shorelines\Aramoana_07MAR1975.shp,Otago,Aramoana,False,10,10,0,missing Total_UNCY
Z:\Retrolens\Otago\Aramoana\Shorelines\Aramoana_08JULY2019.shp,Otago,Aramoana,False,11,11,0,missing Total_UNCY
Z:\Retrolens\Otago\Aramoana\Shorelines\Aramoana_08MAR1956.shp,Otago,Aramoana,False,10,10,0,missing Total_UNCY
Z:\Retrolens\Otago\Aramoana\Shorelines\Aramoana_16FEB1985.shp,Otago,Aramoana,False,10,10,0,missing Total_UNCY
Z:\Retrolens\Otago\Aramoana\Shorelines\Aramoana_17MAR2000.shp,Otago,Aramoana,False,8,8,0,missing Total_UNCY
Z:\Retrolens\Otago\Aramoana\Shorelines\Aramoana_20FEB1967.shp,Otago,Aramoana,False,9,9,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_02NOV2019.shp,Otago,StKilda_Tomahawk_SmaillsBeach,True,4,4,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_04FEB2024.shp,Otago,StKilda_Tomahawk_SmaillsBeach,True,3,3,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_05FEB2021.shp,Otago,StKilda_Tomahawk_SmaillsBeach,False,12,12,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_08DEC2022.shp,Otago,StKilda_Tomahawk_SmaillsBeach,True,3,3,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_10FEB2020.shp,Otago,StKilda_Tomahawk_SmaillsBeach,True,5,5,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_13JAN2005.shp,Otago,StKilda_Tomahawk_SmaillsBeach,False,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_19FEB2010.shp,Otago,StKilda_Tomahawk_SmaillsBeach,False,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_21JAN2013.shp,Otago,StKilda_Tomahawk_SmaillsBeach,False,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_22OCT2023.shp,Otago,StKilda_Tomahawk_SmaillsBeach,True,3,3,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_31JAN2017.shp,Otago,StKilda_Tomahawk_SmaillsBeach,False,6,6,0,missing Total_UNCY
Z:\Retrolens\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_07MAR1975.shp,Otago,StKilda_Tomahawk_SmaillsBeach,False,6,6,0,missing Total_UNCY
Z:\Retrolens\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_16FEB1985.shp,Otago,StKilda_Tomahawk_SmaillsBeach,False,8,8,0,missing Total_UNCY
Z:\Retrolens\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_17MAR2000.shp,Otago,StKilda_Tomahawk_SmaillsBeach,False,6,6,0,missing Total_UNCY
Z:\Retrolens\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_20FEB1967.shp,Otago,StKilda_Tomahawk_SmaillsBeach,False,8,8,0,missing Total_UNCY
Z:\Retrolens\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_24FEB1958.shp,Otago,StKilda_Tomahawk_SmaillsBeach,False,10,10,0,missing Total_UNCY
Z:\Retrolens\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_29MAR1947.shp,Otago,StKilda_Tomahawk_SmaillsBeach,False,8,8,0,missing Total_UNCY
Z:\Retrolens\Otago\StKilda_Tomahawk_SmaillsBeach\Shorelines\StKilda_Tomahawk_SmaillsBeach_30MAR2006.shp,Otago,StKilda_Tomahawk_SmaillsBeach,False,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Waikouaiti\Shorelines\Waikouaiti_03OCT2006.shp,Otago,Waikouaiti,False,4,4,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Waikouaiti\Shorelines\Waikouaiti_06JUL2019.shp,Otago,Waikouaiti,True,1,1,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Waikouaiti\Shorelines\Waikouaiti_07FEB2022.shp,Otago,Waikouaiti,True,1,1,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Waikouaiti\Shorelines\Waikouaiti_15APR2023.shp,Otago,Waikouaiti,True,1,1,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Waikouaiti\Shorelines\Waikouaiti_15SEP2017.shp,Otago,Waikouaiti,False,3,3,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Waikouaiti\Shorelines\Waikouaiti_21MAR2021.shp,Otago,Waikouaiti,False,5,5,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Waikouaiti\Shorelines\Waikouaiti_22JAN2015.shp,Otago,Waikouaiti,False,4,4,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Waikouaiti\Shorelines\Waikouaiti_24APR2024.shp,Otago,Waikouaiti,True,1,1,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Otago\Waikouaiti\Shorelines\Waikouaiti_25FEB2010.shp,Otago,Waikouaiti,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Otago\Waikouaiti\Shorelines\Waikouaiti_01MAR1969.shp,Otago,Waikouaiti,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Otago\Waikouaiti\Shorelines\Waikouaiti_08MAR1982.shp,Otago,Waikouaiti,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Otago\Waikouaiti\Shorelines\Waikouaiti_14NOV1998.shp,Otago,Waikouaiti,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Otago\Waikouaiti\Shorelines\Waikouaiti_18FEB1975.shp,Otago,Waikouaiti,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Otago\Waikouaiti\Shorelines\Waikouaiti_20MAR1987.shp,Otago,Waikouaiti,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Otago\Waikouaiti\Shorelines\Waikouaiti_24FEB1958.shp,Otago,Waikouaiti,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Otago\Waikouaiti\Shorelines\Waikouaiti_30MAR2006.shp,Otago,Waikouaiti,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Otago\Warrington\Shorelines\Warrington_07MAR1975.shp,Otago,Warrington,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Otago\Warrington\Shorelines\Warrington_08MAR1956.shp,Otago,Warrington,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Otago\Warrington\Shorelines\Warrington_09MAR1982.shp,Otago,Warrington,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Otago\Warrington\Shorelines\Warrington_16FEB1985.shp,Otago,Warrington,False,6,6,0,missing Total_UNCY
Z:\Retrolens\Otago\Warrington\Shorelines\Warrington_16SEP2019.shp,Otago,Warrington,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Otago\Warrington\Shorelines\Warrington_17MAR2000.shp,Otago,Warrington,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Otago\Warrington\Shorelines\Warrington_17NOV2017.shp,Otago,Warrington,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Otago\Warrington\Shorelines\Warrington_18AUG2007.shp,Otago,Warrington,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Otago\Warrington\Shorelines\Warrington_20FEB1967.shp,Otago,Warrington,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Otago\Warrington\Shorelines\Warrington_20MAR2014.shp,Otago,Warrington,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Otago\Warrington\Shorelines\Warrington_28DEC2011.shp,Otago,Warrington,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Otago\Warrington\Shorelines\Warrington_30MAR2006.shp,Otago,Warrington,False,3,3,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Southland\Riverton\Shorelines\Riverton_13MAR2021.shp,Southland,Riverton,False,9,9,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Southland\Riverton\Shorelines\Riverton_16JAN2010.shp,Southland,Riverton,False,8,8,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Southland\Riverton\Shorelines\Riverton_19APR2012.shp,Southland,Riverton,False,7,7,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Southland\Riverton\Shorelines\Riverton_24NOV2019.shp,Southland,Riverton,False,9,9,0,missing Total_UNCY
Z:\Retrolens\Southland\Riverton\Shorelines\Riverton_05FEB2014.shp,Southland,Riverton,False,8,8,0,missing Total_UNCY
Z:\Retrolens\Southland\Riverton\Shorelines\Riverton_08OCT1985.shp,Southland,Riverton,False,6,6,0,missing Total_UNCY
Z:\Retrolens\Southland\Riverton\Shorelines\Riverton_15FEB1952.shp,Southland,Riverton,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Southland\Riverton\Shorelines\Riverton_19SEP2007.shp,Southland,Riverton,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Southland\Riverton\Shorelines\Riverton_21FEB1967.shp,Southland,Riverton,False,6,6,0,missing Total_UNCY
Z:\Retrolens\Southland\Riverton\Shorelines\Riverton_25FEB2023.shp,Southland,Riverton,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Southland\Riverton\Shorelines\Riverton_27FEB1976.shp,Southland,Riverton,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Southland\Riverton\Shorelines\Riverton_30MAR2023.shp,Southland,Riverton,False,11,11,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\Mapua\Shorelines\Mapua_06MAR2003.shp,Tasman,Mapua,False,1,1,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\Mapua\Shorelines\Mapua_08AUG2018.shp,Tasman,Mapua,False,4,4,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\Mapua\Shorelines\Mapua_14DEC2006.shp,Tasman,Mapua,False,1,1,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\Mapua\Shorelines\Mapua_16JAN2022.shp,Tasman,Mapua,True,5,5,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\Mapua\Shorelines\Mapua_17FEB2018.shp,Tasman,Mapua,False,1,1,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\Mapua\Shorelines\Mapua_18MAR2021.shp,Tasman,Mapua,False,1,1,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\Mapua\Shorelines\Mapua_19FEB2010.shp,Tasman,Mapua,False,9,9,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\Mapua\Shorelines\Mapua_23DEC2014.shp,Tasman,Mapua,False,1,1,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\Mapua\Shorelines\Mapua_24FEB2020.shp,Tasman,Mapua,False,9,9,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\Mapua\Shorelines\Mapua_25JUN2013.shp,Tasman,Mapua,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Tasman\Mapua\Shorelines\Mapua_06DEC1946.shp,Tasman,Mapua,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Tasman\Mapua\Shorelines\Mapua_11JAN1981.shp,Tasman,Mapua,False,6,6,0,missing Total_UNCY
Z:\Retrolens\Tasman\Mapua\Shorelines\Mapua_13SEP1985.shp,Tasman,Mapua,False,8,8,0,missing Total_UNCY
Z:\Retrolens\Tasman\Mapua\Shorelines\Mapua_16OCT1974.shp,Tasman,Mapua,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Tasman\Mapua\Shorelines\Mapua_22FEB1940.shp,Tasman,Mapua,False,6,6,0,missing Total_UNCY
Z:\Retrolens\Tasman\Mapua\Shorelines\Mapua_22SEP1969.shp,Tasman,Mapua,False,10,10,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_01JUL2022.shp,Tasman,TakakaRiver_North,True,7,7,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_04JAN2013.shp,Tasman,TakakaRiver_North,False,16,16,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_13MAR2021.shp,Tasman,TakakaRiver_North,False,16,16,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_14MAY2017.shp,Tasman,TakakaRiver_North,False,17,17,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_16FEB2003.shp,Tasman,TakakaRiver_North,False,15,15,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_22JAN2022.shp,Tasman,TakakaRiver_North,True,7,7,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_23APR2024.shp,Tasman,TakakaRiver_North,True,8,8,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_29MAR2009.shp,Tasman,TakakaRiver_North,False,14,14,0,missing Total_UNCY
Z:\Retrolens\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_08FEB1952.shp,Tasman,TakakaRiver_North,False,9,9,0,missing Total_UNCY
Z:\Retrolens\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_09APR1965.shp,Tasman,TakakaRiver_North,False,9,9,0,missing Total_UNCY
Z:\Retrolens\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_11OCT1950.shp,Tasman,TakakaRiver_North,False,6,6,0,missing Total_UNCY
Z:\Retrolens\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_17FEB1968.shp,Tasman,TakakaRiver_North,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_21FEB2002.shp,Tasman,TakakaRiver_North,False,10,10,0,missing Total_UNCY
Z:\Retrolens\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_27MAR1938.shp,Tasman,TakakaRiver_North,False,12,12,0,missing Total_UNCY
Z:\Retrolens\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_29OCT1972.shp,Tasman,TakakaRiver_North,False,12,12,0,missing Total_UNCY
Z:\Retrolens\Tasman\TakakaRiver_North\Shorelines\TakakaRiver_North_31JAN1980.shp,Tasman,TakakaRiver_North,False,12,12,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Mokau\Shorelines\Mokau_02JULY2018.shp,Waikato,Mokau,False,9,9,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Mokau\Shorelines\Mokau_11JAN2013.shp,Waikato,Mokau,False,5,5,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Mokau\Shorelines\Mokau_13JULY2007.shp,Waikato,Mokau,False,11,11,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Mokau\Shorelines\Mokau_15JUNE2010.shp,Waikato,Mokau,False,10,10,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Mokau\Shorelines\Mokau_17MAR2020.shp,Waikato,Mokau,False,12,12,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Mokau\Shorelines\Mokau_29MAY2015.shp,Waikato,Mokau,False,11,11,0,missing Total_UNCY
Z:\Retrolens\Waikato\Mokau\Shorelines\Mokau_01APR1950.shp,Waikato,Mokau,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\Mokau\Shorelines\Mokau_01APR1979.shp,Waikato,Mokau,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\Mokau\Shorelines\Mokau_01JAN2002.shp,Waikato,Mokau,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\Mokau\Shorelines\Mokau_03SEP1976.shp,Waikato,Mokau,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\Mokau\Shorelines\Mokau_10MAR2018.shp,Waikato,Mokau,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Waikato\Mokau\Shorelines\Mokau_12JAN2013.shp,Waikato,Mokau,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\Mokau\Shorelines\Mokau_12SEP1974.shp,Waikato,Mokau,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\Mokau\Shorelines\Mokau_13MAY1968.shp,Waikato,Mokau,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\Mokau\Shorelines\Mokau_15FEB2022.shp,Waikato,Mokau,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\Mokau\Shorelines\Mokau_17APR1946.shp,Waikato,Mokau,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\Mokau\Shorelines\Mokau_21NOV1986.shp,Waikato,Mokau,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\Mokau\Shorelines\Mokau_29JAN1964.shp,Waikato,Mokau,False,1,1,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_06SEP2019.shp,Waikato,Pauanui_Tairua,False,2,2,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_09FEB2019.shp,Waikato,Pauanui_Tairua,False,2,2,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_09JAN2004.shp,Waikato,Pauanui_Tairua,False,5,5,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_11AUG2018.shp,Waikato,Pauanui_Tairua,False,4,4,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_14AUG2014.shp,Waikato,Pauanui_Tairua,False,2,2,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_19NOV2007.shp,Waikato,Pauanui_Tairua,False,5,5,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_20MAY2012.shp,Waikato,Pauanui_Tairua,False,4,4,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_25FEB2016.shp,Waikato,Pauanui_Tairua,False,5,5,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_29APR2010.shp,Waikato,Pauanui_Tairua,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_03DEC1980.shp,Waikato,Pauanui_Tairua,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_03JAN2022.shp,Waikato,Pauanui_Tairua,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_04FEB2019.shp,Waikato,Pauanui_Tairua,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_07JAN2023.shp,Waikato,Pauanui_Tairua,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_09FEB1971.shp,Waikato,Pauanui_Tairua,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_14OCT1966.shp,Waikato,Pauanui_Tairua,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_18FEB2023.shp,Waikato,Pauanui_Tairua,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_18JAN1978.shp,Waikato,Pauanui_Tairua,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_22MAY1944.shp,Waikato,Pauanui_Tairua,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_25AUG2023.shp,Waikato,Pauanui_Tairua,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\Pauanui_Tairua\Shorelines\Pauanui_Tairua_28FEB2023.shp,Waikato,Pauanui_Tairua,False,2,2,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\PortWaikato\Shorelines\PortWaikato_07NOV2012.shp,Waikato,PortWaikato,False,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\PortWaikato\Shorelines\PortWaikato_09MAR2016.shp,Waikato,PortWaikato,False,5,5,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\PortWaikato\Shorelines\PortWaikato_12MAR2011.shp,Waikato,PortWaikato,False,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\PortWaikato\Shorelines\PortWaikato_24JAN2020.shp,Waikato,PortWaikato,False,5,5,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\PortWaikato\Shorelines\PortWaikato_28JULY2006.shp,Waikato,PortWaikato,False,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Waikato\PortWaikato\Shorelines\PortWaikato_31JAN2014.shp,Waikato,PortWaikato,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Waikato\PortWaikato\Shorelines\PortWaikato_01JAN2002.shp,Waikato,PortWaikato,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\PortWaikato\Shorelines\PortWaikato_11FEB2019.shp,Waikato,PortWaikato,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\PortWaikato\Shorelines\PortWaikato_12APR1997.shp,Waikato,PortWaikato,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\PortWaikato\Shorelines\PortWaikato_12SEP1961.shp,Waikato,PortWaikato,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\PortWaikato\Shorelines\PortWaikato_15APR1955.shp,Waikato,PortWaikato,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\PortWaikato\Shorelines\PortWaikato_15APR1975.shp,Waikato,PortWaikato,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\PortWaikato\Shorelines\PortWaikato_15FEB2022.shp,Waikato,PortWaikato,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\PortWaikato\Shorelines\PortWaikato_20MAY1979.shp,Waikato,PortWaikato,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\PortWaikato\Shorelines\PortWaikato_21FEB1969.shp,Waikato,PortWaikato,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\PortWaikato\Shorelines\PortWaikato_21OCT1987.shp,Waikato,PortWaikato,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\PortWaikato\Shorelines\PortWaikato_22MAR1986.shp,Waikato,PortWaikato,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\PortWaikato\Shorelines\PortWaikato_29MAR2012.shp,Waikato,PortWaikato,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_01JAN2002.shp,Waikato,Whitianga,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_03DEC1980.shp,Waikato,Whitianga,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_03DEC2022.shp,Waikato,Whitianga,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_04FEB2019.shp,Waikato,Whitianga,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_07FEB1968.shp,Waikato,Whitianga,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_09FEB1971.shp,Waikato,Whitianga,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_11SEP1977.shp,Waikato,Whitianga,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_14OCT1966.shp,Waikato,Whitianga,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_15JAN2023.shp,Waikato,Whitianga,False,9,9,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_16DEC1960.shp,Waikato,Whitianga,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_18FEB2023.shp,Waikato,Whitianga,False,3,3,0,missing Total_UNCY
